year,tone,sentiment
2018,0.0,neutral
2018,1.2779552715655,positive
2018,3.24074074074074,positive
2018,1.40664961636829,positive
2018,-0.287356321839081,negative
2018,-2.64111859140342,negative
2018,-0.319634703196347,negative
2018,0.50125313283208,positive
2018,0.273972602739726,positive
2018,3.19410319410319,positive
2018,1.42602495543672,positive
2018,-1.61725067385445,negative
2018,-2.5,negative
2018,5.03432494279176,positive
2018,2.10526315789474,positive
2018,2.86458333333333,positive
2018,1.02040816326531,positive
2018,6.71140939597315,positive
2018,1.69082125603865,positive
2018,0.8,positive
2018,1.7578125,positive
2018,-5.87392550143267,negative
2018,-0.606060606060606,negative
2018,0.0,neutral
2018,1.42857142857143,positive
2018,0.672645739910314,positive
2018,-0.602409638554217,negative
2018,3.26086956521739,positive
2018,0.0,neutral
2018,0.0,neutral
2018,-3.0812324929972,negative
2018,3.04347826086957,positive
2018,-5.88235294117647,negative
2018,3.35747202106649,positive
2018,2.94117647058824,positive
2018,1.59680638722555,positive
2018,-0.763358778625955,negative
2018,4.79452054794521,positive
2018,1.10752191970466,positive
2018,1.54639175257732,positive
2018,2.40073868882733,positive
2018,0.460405156537753,positive
2018,1.48514851485149,positive
2018,1.50375939849624,positive
2018,1.54639175257732,positive
2018,5.10835913312693,positive
2018,5.39499036608863,positive
2018,2.30769230769231,positive
2018,5.79710144927536,positive
2018,3.95778364116095,positive
2018,-2.08588957055215,negative
2018,-0.411522633744856,negative
2018,0.775193798449612,positive
2018,1.77664974619289,positive
2018,0.869565217391304,positive
2018,-2.19594594594595,negative
2018,-1.41843971631206,negative
2018,-2.39043824701195,negative
2018,0.0,neutral
2018,4.71698113207547,positive
2018,-2.86298568507157,negative
2018,1.33928571428571,positive
2018,1.30208333333333,positive
2018,-1.50753768844221,negative
2018,1.5,positive
2018,2.45310245310245,positive
2018,1.53727901614143,positive
2018,1.66503428011753,positive
2018,-6.52173913043478,negative
2018,-1.02476515798463,negative
2018,0.689655172413793,positive
2018,0.156903765690377,neutral
2018,2.98850574712644,positive
2018,2.55972696245734,positive
2018,2.13414634146342,positive
2018,2.77777777777778,positive
2018,1.61812297734628,positive
2018,2.3121387283237,positive
2018,0.905797101449275,positive
2018,-1.70454545454545,negative
2018,2.23123732251521,positive
2018,-6.94444444444444,negative
2018,-5.1150895140665,negative
2018,-0.552486187845304,negative
2018,1.54494382022472,positive
2018,4.31300061614295,positive
2018,1.08043217286915,positive
2018,2.0979020979021,positive
2018,0.0,neutral
2018,-4.52380952380952,negative
2018,1.53374233128834,positive
2018,-0.177619893428064,neutral
2018,3.11890838206628,positive
2018,0.452488687782805,positive
2018,1.92307692307692,positive
2018,1.92307692307692,positive
2018,5.06329113924051,positive
2018,1.23131046613896,positive
2018,6.88775510204082,positive
2018,3.56294536817102,positive
2018,3.49099099099099,positive
2018,2.66457680250784,positive
2018,0.894854586129754,positive
2018,-2.12765957446809,negative
2018,3.76712328767123,positive
2018,-0.668308125219838,negative
2018,0.689655172413793,positive
2018,2.92682926829268,positive
2018,-1.48662041625372,negative
2018,1.22699386503067,positive
2018,0.0,neutral
2018,0.220507166482911,positive
2018,-1.99556541019956,negative
2018,-2.4978466838932,negative
2018,3.04878048780488,positive
2018,2.91005291005291,positive
2018,0.875656742556918,positive
2018,-5.34351145038168,negative
2018,0.0,neutral
2018,0.662251655629139,positive
2018,-1.09649122807018,negative
2018,5.96330275229358,positive
2018,1.75438596491228,positive
2018,2.81329923273657,positive
2018,10.4166666666667,positive
2018,-4.54545454545454,negative
2018,3.95256916996047,positive
2018,7.14285714285714,positive
2018,1.21951219512195,positive
2018,0.843881856540085,positive
2018,0.0,neutral
2018,2.67558528428094,positive
2018,0.470219435736677,positive
2018,6.04395604395604,positive
2018,3.18840579710145,positive
2018,5.76923076923077,positive
2019,-8.75912408759124,negative
2019,2.83975659229209,positive
2019,-7.47663551401869,negative
2019,2.49266862170088,positive
2019,0.0,neutral
2019,-0.34324942791762,negative
2019,5.0131926121372,positive
2019,2.8,positive
2019,3.26530612244898,positive
2019,2.24032586558045,positive
2019,11.2759643916914,positive
2019,2.24032586558045,positive
2019,2.16110019646365,positive
2019,2.11864406779661,positive
2019,-1.09018830525273,negative
2019,10.4166666666667,positive
2019,-3.66748166259169,negative
2019,1.32743362831858,positive
2019,-0.848484848484848,negative
2019,1.6994633273703,positive
2019,7.14285714285714,positive
2019,5.0,positive
2019,-6.25,negative
2019,0.840336134453782,positive
2019,-13.8686131386861,negative
2019,2.65486725663717,positive
2019,2.91576673866091,positive
2019,1.31926121372032,positive
2019,3.83663366336634,positive
2019,1.21605188488042,positive
2019,-4.23340961098398,negative
2019,1.57397691500525,positive
2019,-5.99400599400599,negative
2019,0.512820512820513,positive
2019,0.0,neutral
2019,0.176056338028169,neutral
2019,0.0,neutral
2019,0.0,neutral
2019,0.0,neutral
2019,-0.4739336492891,negative
2019,7.14285714285714,positive
2019,2.01729106628242,positive
2019,3.20855614973262,positive
2019,3.03030303030303,positive
2019,5.55555555555556,positive
2019,2.10084033613445,positive
2019,5.26315789473684,positive
2019,5.55555555555555,positive
2019,2.24047796863331,positive
2019,-1.42857142857143,negative
2019,7.31225296442688,positive
2019,2.47524752475248,positive
2019,6.28019323671498,positive
2019,1.72413793103448,positive
2019,4.76858345021038,positive
2019,1.06007067137809,positive
2019,10.4166666666667,positive
2019,4.43740095087163,positive
2019,2.73592386994449,positive
2019,0.519930675909879,positive
2019,2.4263431542461,positive
2019,-1.51515151515152,negative
2019,-10.2739726027397,negative
2019,4.46428571428571,positive
2019,0.93984962406015,positive
2019,4.40251572327044,positive
2019,0.0,neutral
2019,2.79017857142857,positive
2019,3.94477317554241,positive
2019,2.21997981836529,positive
2019,1.53846153846154,positive
2019,3.66492146596859,positive
2019,-0.1953125,neutral
2019,1.04166666666667,positive
2019,6.06060606060606,positive
2019,2.05128205128205,positive
2019,2.51396648044693,positive
2019,1.1378002528445,positive
2019,0.0,neutral
2019,1.5625,positive
2019,1.8018018018018,positive
2019,2.09003215434084,positive
2019,10.4166666666667,positive
2019,0.11185682326622,neutral
2019,1.6504854368932,positive
2019,0.921052631578947,positive
2019,-1.72413793103448,negative
2019,0.423728813559322,positive
2019,0.518806744487678,positive
2019,4.66101694915254,positive
2019,0.0,neutral
2019,2.89855072463768,positive
2019,5.22959183673469,positive
2019,2.08333333333333,positive
2019,1.93740685543964,positive
2019,1.38613861386139,positive
2019,2.46406570841889,positive
2019,6.15969581749049,positive
2019,1.26742712294043,positive
2019,0.515463917525773,positive
2019,-5.75539568345324,negative
2019,6.1633281972265,positive
2019,5.0251256281407,positive
2019,-0.770712909441233,negative
2019,0.0,neutral
2019,0.620567375886525,positive
2019,3.52459016393443,positive
2019,6.47482014388489,positive
2019,4.93562231759657,positive
2019,1.70940170940171,positive
2019,1.0,positive
2019,1.84770436730123,positive
2019,-2.94642857142857,negative
2019,-2.94642857142857,negative
2019,0.809716599190283,positive
2019,3.44370860927152,positive
2019,-1.76767676767677,negative
2019,1.2646793134598,positive
2019,1.98412698412698,positive
2019,0.716845878136201,positive
2019,-2.94642857142857,negative
2019,-2.05882352941176,negative
2019,7.11111111111111,positive
2019,-5.88235294117647,negative
2019,-1.64113785557987,negative
2019,-2.94642857142857,negative
2019,1.3953488372093,positive
2019,0.847457627118644,positive
2019,-2.94642857142857,negative
2019,1.85185185185185,positive
2019,0.87719298245614,positive
2019,1.18152524167562,positive
2019,10.8695652173913,positive
2019,4.3859649122807,positive
2019,-2.71107668474051,negative
2019,-1.47058823529412,negative
2019,2.27743271221532,positive
2019,0.668286755771567,positive
2019,0.0,neutral
2019,-2.82685512367491,negative
2019,3.43347639484979,positive
2019,-2.38095238095238,negative
2019,-1.5850144092219,negative
2019,-1.99203187250996,negative
2019,-1.15532734274711,negative
2019,1.66821130676552,positive
2019,2.98189563365282,positive
2019,1.75202156334232,positive
2019,0.0,neutral
2019,2.01342281879195,positive
2019,4.7112462006079,positive
2019,-2.27272727272727,negative
2019,7.14285714285714,positive
2019,0.422237860661506,positive
2019,0.735294117647059,positive
2019,3.24963072378139,positive
2019,5.24130773222626,positive
2019,2.16216216216216,positive
2019,0.90702947845805,positive
2019,5.42168674698795,positive
2019,2.48091603053435,positive
2019,1.50715900527506,positive
2019,6.08160123171671,positive
2019,-0.440528634361234,negative
2019,0.860832137733142,positive
2019,2.72727272727273,positive
2019,-3.7593984962406,negative
2019,-2.54957507082153,negative
2019,1.36986301369863,positive
2019,-0.377833753148614,negative
2019,-1.03211009174312,negative
2019,4.42477876106195,positive
2019,1.6260162601626,positive
2019,0.556792873051225,positive
2019,-4.58715596330275,negative
2019,0.203252032520326,positive
2019,2.54777070063694,positive
2019,-0.979431929480901,negative
2019,2.22222222222222,positive
2019,2.52100840336134,positive
2019,0.289017341040462,positive
2019,3.08008213552361,positive
2019,-5.21415270018622,negative
2019,-0.458715596330275,negative
2019,4.21286031042129,positive
2019,6.0,positive
2019,0.709219858156028,positive
2019,0.307219662058372,positive
2019,3.38680926916221,positive
2019,-3.93873085339168,negative
2019,3.02743614001892,positive
2019,3.125,positive
2019,-3.78787878787879,negative
2019,0.377358490566038,positive
2019,2.7906976744186,positive
2019,-0.110987791342952,neutral
2019,0.377358490566038,positive
2019,-0.429184549356223,negative
2019,2.77296360485269,positive
2019,0.673400673400673,positive
2019,-6.06060606060606,negative
2019,-1.02827763496144,negative
2019,0.810185185185185,positive
2019,1.44927536231884,positive
2019,1.03448275862069,positive
2019,5.22193211488251,positive
2019,1.87265917602996,positive
2019,3.41296928327645,positive
2019,4.87238979118329,positive
2019,0.0,neutral
2019,4.87238979118329,positive
2019,4.12844036697248,positive
2019,-0.599700149925037,negative
2019,0.196078431372549,neutral
2020,2.35294117647059,positive
2020,1.51821862348178,positive
2020,3.06748466257669,positive
2020,-0.717703349282297,negative
2020,0.704638872577804,positive
2020,2.5,positive
2020,3.4965034965035,positive
2020,3.09278350515464,positive
2020,2.46753246753247,positive
2020,1.92525481313703,positive
2020,3.81679389312977,positive
2020,1.79856115107914,positive
2020,-2.23880597014925,negative
2020,0.0,neutral
2020,2.53164556962025,positive
2020,2.53164556962025,positive
2020,0.469043151969981,positive
2020,0.584795321637427,positive
2020,0.710900473933649,positive
2020,1.47783251231527,positive
2020,0.0,neutral
2020,0.361663652802894,positive
2020,0.478468899521531,positive
2020,-0.167224080267558,neutral
2020,5.26315789473684,positive
2020,-3.2258064516129,negative
2020,2.68948655256724,positive
2020,3.7037037037037,positive
2020,-3.36808340016039,negative
2020,1.364522417154,positive
2020,3.09090909090909,positive
2020,3.91061452513966,positive
2020,2.38095238095238,positive
2020,3.17164179104478,positive
2020,2.6536312849162,positive
2020,0.0,neutral
2020,-3.66300366300366,negative
2020,2.64255910987483,positive
2020,0.0,neutral
2020,3.57142857142857,positive
2020,8.10810810810811,positive
2020,0.263852242744063,positive
2020,1.75438596491228,positive
2020,2.23285486443381,positive
2020,4.38683948155533,positive
2020,2.25694444444444,positive
2020,2.25694444444444,positive
2020,2.1505376344086,positive
2020,3.67170626349892,positive
2020,1.94300518134715,positive
2020,1.84859154929577,positive
2020,-1.89274447949527,negative
2020,0.0,neutral
2020,0.0,neutral
2020,3.54767184035477,positive
2020,-3.43698854337152,negative
2020,1.67410714285714,positive
2020,0.819672131147541,positive
2020,0.0,neutral
2020,-12.5,negative
2020,5.22803114571746,positive
2020,-3.20855614973262,negative
2020,2.78207109737249,positive
2020,2.6578073089701,positive
2020,-7.87878787878788,negative
2020,-4.27350427350427,negative
2020,-1.44230769230769,negative
2020,-0.225733634311512,negative
2020,2.46212121212121,positive
2020,4.58015267175572,positive
2020,0.943396226415095,positive
2020,-1.0989010989011,negative
2020,1.13207547169811,positive
2020,0.942507068803016,positive
2020,2.25048923679061,positive
2020,-0.869565217391305,negative
2020,5.66037735849057,positive
2020,5.01138952164009,positive
2020,-1.29124820659971,negative
2020,-1.0989010989011,negative
2020,3.125,positive
2020,-3.10077519379845,negative
2020,1.95258019525802,positive
2020,0.865800865800866,positive
2020,6.27615062761506,positive
2020,-2.87739783152627,negative
2020,1.53846153846154,positive
2020,0.549450549450549,positive
2020,1.86170212765957,positive
2020,-1.20481927710843,negative
2020,2.10526315789474,positive
2020,1.6260162601626,positive
2020,5.30973451327434,positive
2020,-3.5230352303523,negative
2020,-4.13318025258324,negative
2020,6.56934306569343,positive
2020,5.12129380053908,positive
2020,0.0,neutral
2020,2.47148288973384,positive
2020,2.81995661605206,positive
2020,2.58519388954172,positive
2020,-3.33333333333333,negative
2020,2.06611570247934,positive
2020,1.12359550561798,positive
2020,2.63929618768328,positive
2020,2.65486725663717,positive
2020,1.97956577266922,positive
2020,0.0,neutral
2020,0.404858299595142,positive
2020,-1.60857908847185,negative
2020,-3.06122448979592,negative
2020,0.481540930979133,positive
2020,-2.66666666666667,negative
2020,-1.02880658436214,negative
2020,3.2520325203252,positive
2020,2.21453287197232,positive
2020,1.97309417040359,positive
2020,2.11267605633803,positive
2020,1.63609320773426,positive
2020,0.816696914700545,positive
2020,0.0,neutral
2020,4.6474358974359,positive
2020,3.32805071315372,positive
2020,0.816696914700545,positive
2020,1.04239054899236,positive
2020,-0.460405156537753,negative
2020,-0.460405156537753,negative
2020,-2.48756218905473,negative
2020,-0.551470588235294,negative
2020,3.87596899224806,positive
2020,0.578034682080925,positive
2020,3.03030303030303,positive
2020,4.20168067226891,positive
2020,1.04602510460251,positive
2020,-1.96850393700787,negative
2020,3.03030303030303,positive
2020,0.206327372764787,positive
2020,4.70588235294118,positive
2020,1.72413793103448,positive
2020,1.0443864229765,positive
2020,4.24311926605505,positive
2020,0.217706821480407,positive
2020,2.16216216216216,positive
2020,3.37601862630966,positive
2020,1.72166427546628,positive
2020,2.84738041002278,positive
2020,-0.417536534446763,negative
2020,1.34831460674157,positive
2020,-0.301204819277108,negative
2020,2.53671562082777,positive
2020,2.8169014084507,positive
2020,3.50877192982456,positive
2020,-2.06896551724138,negative
2020,-0.24390243902439,negative
2020,-1.47058823529412,negative
2020,3.35195530726257,positive
2020,0.388349514563107,positive
2020,3.17796610169492,positive
2020,3.98550724637681,positive
2020,-4.8780487804878,negative
2020,7.28476821192053,positive
2020,1.90677966101695,positive
2020,1.21654501216545,positive
2020,1.42276422764228,positive
2020,-6.57894736842105,negative
2020,5.50161812297735,positive
2020,2.75862068965517,positive
2020,-0.31413612565445,negative
2020,1.03151862464183,positive
2020,3.03030303030303,positive
2020,2.5844930417495,positive
2020,5.52380952380952,positive
2020,0.573613766730402,positive
2020,-5.28846153846154,negative
2020,3.05232558139535,positive
2020,0.0,neutral
2020,-2.12765957446809,negative
2020,3.99467376830892,positive
2020,2.8125,positive
2020,4.38144329896907,positive
2020,3.85542168674699,positive
2021,0.665557404326123,positive
2021,1.46699266503667,positive
2021,1.46699266503667,positive
2021,-5.95611285266458,negative
2021,-1.83112919633774,negative
2021,0.543478260869565,positive
2021,6.51041666666667,positive
2021,0.301659125188537,positive
2021,6.5989847715736,positive
2021,4.01459854014599,positive
2021,0.36101083032491,positive
2021,1.01910828025478,positive
2021,0.87260034904014,positive
2021,-1.92837465564738,negative
2021,5.3742802303263,positive
2021,-0.19455252918288,neutral
2021,-1.19047619047619,negative
2021,2.66666666666667,positive
2021,0.526711813393528,positive
2021,0.0,neutral
2021,0.574712643678161,positive
2021,2.30664857530529,positive
2021,2.1551724137931,positive
2021,0.937766410912191,positive
2021,-0.932400932400932,negative
2021,-0.845070422535211,negative
2021,1.22699386503067,positive
2021,-0.845070422535211,negative
2021,-0.255754475703325,negative
2021,1.85322461082283,positive
2021,5.21376433785193,positive
2021,-3.50877192982456,negative
2021,-1.25,negative
2021,4.13669064748201,positive
2021,1.86991869918699,positive
2021,1.20967741935484,positive
2021,2.53164556962025,positive
2021,0.848896434634975,positive
2021,-1.35135135135135,negative
2021,-1.07816711590297,negative
2021,3.23886639676113,positive
2021,-1.07816711590297,negative
2021,-0.485436893203883,negative
2021,-6.26506024096386,negative
2021,0.454545454545455,positive
2021,3.19526627218935,positive
2021,0.0,neutral
2021,3.98749022673964,positive
2021,-2.39043824701195,negative
2021,-0.598086124401914,negative
2021,7.40740740740741,positive
2021,-1.26582278481013,negative
2021,-1.35746606334842,negative
2021,5.32407407407407,positive
2021,-5.29411764705882,negative
2021,-3.67074527252503,negative
2021,3.08370044052863,positive
2021,0.0,neutral
2021,-0.230237912509593,negative
2021,5.32407407407407,positive
2021,3.6979969183359,positive
2021,2.39294710327456,positive
2021,5.32407407407407,positive
2021,-2.81329923273657,negative
2021,-2.40549828178694,negative
2021,1.65853658536585,positive
2021,1.26050420168067,positive
2021,0.0,neutral
2021,-9.54356846473029,negative
2021,3.68271954674221,positive
2021,-2.0,negative
2021,0.0,neutral
2021,0.909090909090909,positive
2021,2.45183887915937,positive
2021,2.5440313111546,positive
2021,0.887902330743618,positive
2021,0.0,neutral
2021,-0.918836140888208,negative
2021,0.755287009063444,positive
2021,-0.704225352112676,negative
2021,2.92112950340798,positive
2021,0.502008032128514,positive
2021,2.10674157303371,positive
2021,1.45739910313901,positive
2021,-2.32558139534884,negative
2021,1.11675126903553,positive
2021,0.343642611683848,positive
2021,0.983284169124877,positive
2021,-3.96039603960396,negative
2021,2.92207792207792,positive
2021,0.0,neutral
2021,0.213219616204691,positive
2021,2.9639175257732,positive
2021,0.747863247863248,positive
2021,1.07066381156317,positive
2021,-0.111111111111111,neutral
2021,3.17880794701987,positive
2021,0.609756097560976,positive
2021,2.77492291880781,positive
2021,1.51133501259446,positive
2021,3.09278350515464,positive
2021,2.33722871452421,positive
2021,3.8659793814433,positive
2021,0.0,neutral
2021,-3.96039603960396,negative
2021,1.28205128205128,positive
2021,0.921658986175115,positive
2021,2.38095238095238,positive
2021,-3.96039603960396,negative
2021,1.34529147982063,positive
2021,0.984365952518818,positive
2021,0.543478260869565,positive
2021,3.75,positive
2021,1.36655948553055,positive
2021,4.8,positive
2021,4.53781512605042,positive
2021,10.2739726027397,positive
2021,-0.694444444444445,negative
2021,3.97877984084881,positive
2021,2.710027100271,positive
2021,0.0,neutral
2021,-0.645994832041344,negative
2021,-3.58126721763085,negative
2021,4.67289719626168,positive
2021,1.77514792899408,positive
2021,2.30263157894737,positive
2021,-0.56497175141243,negative
2021,-1.18343195266272,negative
2021,-4.37956204379562,negative
2021,2.32558139534884,positive
2021,3.125,positive
2021,4.34782608695652,positive
2021,1.61290322580645,positive
2021,4.34782608695652,positive
2021,5.34351145038168,positive
2021,-4.0,negative
2021,0.277008310249308,positive
2021,0.858895705521472,positive
2021,1.92307692307692,positive
2021,-1.53846153846154,negative
2021,-1.36054421768708,negative
2021,2.92682926829268,positive
2021,-7.11462450592885,negative
2021,-3.35570469798658,negative
2021,-3.43007915567282,negative
2021,-1.1070110701107,negative
2021,5.42635658914729,positive
2021,5.01730103806228,positive
2021,1.04166666666667,positive
2021,-2.39130434782609,negative
2021,-0.301204819277109,negative
2021,0.576368876080692,positive
2021,0.0,neutral
2021,1.74418604651163,positive
2021,3.74037403740374,positive
2021,5.0179211469534,positive
2021,3.90946502057613,positive
2021,9.91902834008097,positive
2021,-0.251256281407035,negative
2021,1.46579804560261,positive
2021,-0.701754385964912,negative
2021,0.0,neutral
2021,4.69314079422383,positive
2021,-3.16205533596838,negative
2021,2.8657616892911,positive
2021,-3.41880341880342,negative
2021,0.827205882352941,positive
2021,0.641025641025641,positive
2021,2.76923076923077,positive
2021,1.68067226890756,positive
2021,1.88172043010753,positive
2021,1.89982728842832,positive
2021,0.0,neutral
2021,4.02930402930403,positive
2021,-6.52173913043478,negative
2021,2.94117647058824,positive
2021,0.662251655629139,positive
2021,3.42612419700214,positive
2021,-1.46520146520147,negative
2021,0.0,neutral
2021,3.46420323325635,positive
2021,-7.43801652892562,negative
2021,0.813008130081301,positive
2021,0.240963855421687,positive
2021,1.74029451137885,positive
2021,1.53846153846154,positive
2021,3.4965034965035,positive
2021,3.65853658536585,positive
2021,-6.66666666666667,negative
2021,0.0,neutral
2021,4.97737556561086,positive
2021,-1.51515151515152,negative
2021,-2.17155266015201,negative
2022,3.92156862745098,positive
2022,1.25260960334029,positive
2022,-0.457038391224863,negative
2022,0.795228628230616,positive
2022,0.232018561484919,positive
2022,2.18579234972678,positive
2022,-0.398406374501993,negative
2022,0.857632933104632,positive
2022,-1.23762376237624,negative
2022,2.35626767200754,positive
2022,1.23456790123457,positive
2022,-1.74897119341564,negative
2022,2.54372019077901,positive
2022,-1.55579399141631,negative
2022,-1.55579399141631,negative
2022,0.819672131147541,positive
2022,1.0958904109589,positive
2022,3.71517027863777,positive
2022,-6.54205607476635,negative
2022,1.03092783505155,positive
2022,2.34986945169713,positive
2022,1.09649122807018,positive
2022,0.92378752886836,positive
2022,-3.66559485530547,negative
2022,2.85714285714286,positive
2022,-1.61290322580645,negative
2022,1.65562913907285,positive
2022,3.55029585798817,positive
2022,1.4760147601476,positive
2022,4.6875,positive
2022,4.21216848673947,positive
2022,1.57342657342657,positive
2022,0.66006600660066,positive
2022,1.19521912350598,positive
2022,3.57420357420357,positive
2022,1.0,positive
2022,2.49376558603491,positive
2022,2.17391304347826,positive
2022,-2.29885057471264,negative
2022,2.44444444444444,positive
2022,1.01214574898785,positive
2022,-4.18181818181818,negative
2022,0.649350649350649,positive
2022,2.4896265560166,positive
2022,8.16326530612245,positive
2022,-1.56576200417537,negative
2022,-0.555959679933493,negative
2022,-3.4917555771096,negative
2022,0.796812749003984,positive
2022,-2.99251870324189,negative
2022,0.0,neutral
2022,2.98076923076923,positive
2022,2.09125475285171,positive
2022,2.09125475285171,positive
2022,1.7921146953405,positive
2022,4.95495495495495,positive
2022,1.94805194805195,positive
2022,4.84261501210654,positive
2022,0.515463917525773,positive
2022,-0.757575757575757,negative
2022,3.94736842105263,positive
2022,0.72992700729927,positive
2022,0.0,neutral
2022,3.99334442595674,positive
2022,0.152671755725191,neutral
2022,1.33928571428571,positive
2022,0.297150847753889,positive
2022,0.610997963340122,positive
2022,-2.04460966542751,negative
2022,-2.45901639344262,negative
2022,7.90067720090294,positive
2022,1.89274447949527,positive
2022,-1.36054421768707,negative
2022,4.82573726541555,positive
2022,-4.45103857566766,negative
2022,1.06132075471698,positive
2022,-0.511073253833049,negative
2022,3.44015080113101,positive
2022,1.42348754448399,positive
2022,1.28755364806867,positive
2022,-2.60663507109005,negative
2022,-0.66334991708126,negative
2022,3.43074968233799,positive
2022,2.10249671484888,positive
2022,5.97402597402597,positive
2022,2.55047821466525,positive
2022,0.681431005110733,positive
2022,2.59208731241473,positive
2022,-4.0650406504065,negative
2022,2.51256281407035,positive
2022,3.84391380314502,positive
2022,3.99579390115668,positive
2022,1.26582278481013,positive
2022,-3.01369863013699,negative
2022,-1.53374233128834,negative
2022,-8.53080568720379,negative
2022,4.00667779632721,positive
2022,3.48460291734198,positive
2022,3.48460291734198,positive
2022,3.07017543859649,positive
2022,4.00667779632721,positive
2022,2.36612702366127,positive
2022,1.67427701674277,positive
2022,5.4726368159204,positive
2022,2.52242152466368,positive
2022,-4.59016393442623,negative
2022,0.157728706624606,neutral
2022,-2.29809586342745,negative
2022,2.77777777777778,positive
2022,2.77777777777778,positive
2022,0.335946248600224,positive
2022,-2.76679841897233,negative
2022,-1.63487738419619,negative
2022,-0.15600624024961,neutral
2022,-2.5,negative
2022,0.289226319595083,positive
2022,-0.920245398773006,negative
2022,-3.37301587301587,negative
2022,-0.867052023121387,negative
2022,0.925925925925926,positive
2022,-0.711743772241992,negative
2022,1.15163147792706,positive
2022,-0.900900900900901,negative
2022,0.0,neutral
2022,-9.25925925925926,negative
2022,4.66321243523316,positive
2022,5.18292682926829,positive
2022,1.44181256436663,positive
2022,1.44181256436663,positive
2022,2.5,positive
2022,5.77777777777778,positive
2022,-5.74162679425837,negative
2022,0.936768149882904,positive
2022,-5.07936507936508,negative
2022,-5.07936507936508,negative
2022,-5.07936507936508,negative
2022,-5.07936507936508,negative
2022,-0.977198697068404,negative
2022,2.18712029161604,positive
2022,-5.07936507936508,negative
2022,-5.07936507936508,negative
2022,2.07522697795071,positive
2022,-5.07936507936508,negative
2022,-1.96560196560197,negative
2022,1.54479917610711,positive
2022,3.97553516819572,positive
2022,0.0,neutral
2022,5.78093306288033,positive
2022,1.42857142857143,positive
2022,7.4468085106383,positive
2022,-0.848656294200849,negative
2022,4.90730643402399,positive
2022,2.73972602739726,positive
2022,2.29007633587786,positive
2022,4.1025641025641,positive
2022,3.54609929078014,positive
2022,1.47058823529412,positive
2022,-0.127713920817369,neutral
2022,-0.78125,negative
2022,4.88372093023256,positive
2022,3.35195530726257,positive
2022,1.67037861915367,positive
2022,-0.862068965517241,negative
2022,1.47783251231527,positive
2022,1.38888888888889,positive
2022,1.02459016393443,positive
2022,1.36986301369863,positive
2022,3.57142857142857,positive
2022,-3.41880341880342,negative
2022,-0.434153400868307,negative
2022,5.48245614035088,positive
2022,-0.434153400868307,negative
2023,-6.28019323671498,negative
2023,6.19136960600375,positive
2023,4.07830342577488,positive
2023,-1.73134328358209,negative
2023,-0.720720720720721,negative
2023,1.34629768137622,positive
2023,2.35294117647059,positive
2023,3.07219662058372,positive
2023,-0.6993006993007,negative
2023,-0.952380952380953,negative
2023,0.962463907603465,positive
2023,-1.33333333333333,negative
2023,-1.33333333333333,negative
2023,0.121654501216545,neutral
2023,0.477326968973746,positive
2023,1.01419878296146,positive
2023,1.6726403823178,positive
2023,0.772399588053553,positive
2023,2.38095238095238,positive
2023,-3.2967032967033,negative
2023,-0.318979266347687,negative
2023,1.13636363636364,positive
2023,-3.17220543806646,negative
2023,4.97777777777778,positive
2023,-3.2967032967033,negative
2023,0.603621730382294,positive
2023,0.980392156862745,positive
2023,-0.900900900900901,negative
2023,4.51127819548872,positive
2023,2.08333333333333,positive
2023,0.751173708920188,positive
2023,0.751173708920188,positive
2023,1.21479845389288,positive
2023,-0.33167495854063,negative
2023,1.88902007083825,positive
2023,1.42276422764228,positive
2023,3.28947368421053,positive
2023,1.0989010989011,positive
2023,2.41545893719807,positive
2023,1.74897119341564,positive
2023,1.94174757281553,positive
2023,6.06060606060606,positive
2023,0.937081659973226,positive
2023,-0.835073068893529,negative
2023,-4.47368421052632,negative
2023,2.73522975929978,positive
2023,-10.3942652329749,negative
2023,0.0,neutral
2023,-3.10077519379845,negative
2023,-0.60324825986079,negative
2023,-0.308324768756423,negative
2023,6.01374570446735,positive
2023,-19.047619047619,negative
2023,0.808625336927224,positive
2023,1.47058823529412,positive
2023,3.17757009345794,positive
2023,-2.80373831775701,negative
2023,1.20817843866171,positive
2023,1.81818181818182,positive
2023,-1.285140562249,negative
2023,-1.40056022408964,negative
2023,3.17757009345794,positive
2023,4.3731778425656,positive
2023,2.85087719298246,positive
2023,-1.59453302961276,negative
2023,0.470957613814757,positive
2023,1.17302052785924,positive
2023,0.413223140495868,positive
2023,5.66037735849057,positive
2023,-3.32640332640333,negative
2023,1.53846153846154,positive
2023,0.665188470066519,positive
2023,0.443786982248521,positive
2023,2.70621909966172,positive
2023,0.0,neutral
2023,0.37397157816006,positive
2023,-1.67865707434053,negative
2023,3.38818973862536,positive
2023,-4.36746987951807,negative
2023,0.0,neutral
2023,6.45161290322581,positive
2023,0.0,neutral
2023,-6.39097744360902,negative
2023,-6.39097744360902,negative
2023,1.06382978723404,positive
2023,0.0,neutral
2023,1.23456790123457,positive
2023,1.12359550561798,positive
2023,-2.13815789473684,negative
2023,-0.862068965517242,negative
2023,-2.83018867924528,negative
2023,-5.24193548387097,negative
2023,2.98013245033113,positive
2023,-2.28136882129278,negative
2023,2.30326295585413,positive
2023,-3.83333333333333,negative
2023,0.594059405940595,positive
2023,-3.50877192982456,negative
2023,1.6304347826087,positive
2023,-3.50877192982456,negative
2023,-3.50877192982456,negative
