"MAC","weekday","fecha_servidor","fecha_esp32","voltaje","corriente","potencia","frecuencia","energia","fp","ESP32_temp","WORKSTATION_CPU","WORKSTATION_CPU_POWER","WORKSTATION_CPU_TEMP","WORKSTATION_GPU","WORKSTATION_GPU_POWER","WORKSTATION_GPU_TEMP","WORKSTATION_RAM","WORKSTATION_RAM_POWER"
"3C:61:05:12:96:30","4","2021-08-05 10:59:01","2021-08-05 10:59:01","120.5","0.02","0","59.9","171.89","0","26.67","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:02","2021-08-05 10:59:02","120.5","0.02","0","60","171.89","0","26.67","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:03","2021-08-05 10:59:03","120.5","0.02","0","60","171.89","0","26.67","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:04","2021-08-05 10:59:04","120.5","0.02","0","60","171.89","0","26.67","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:05","2021-08-05 10:59:05","120.5","0.02","0","60","171.89","0","27.22","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:06","2021-08-05 10:59:06","120.5","0.02","0","60","171.89","0","26.67","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:08","2021-08-05 10:59:08","120.5","0.02","0","60","171.89","0","26.67","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:09","2021-08-05 10:59:09","120.5","0.02","0","60","171.89","0","27.22","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:10","2021-08-05 10:59:10","120.5","0.02","0","60","171.89","0","26.67","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:11","2021-08-05 10:59:11","120.5","0.02","0","60","171.89","0","27.22","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:12","2021-08-05 10:59:12","120.5","0.02","0","59.9","171.89","0","26.67","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:13","2021-08-05 10:59:13","120.5","0.02","0","60","171.89","0","27.22","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:14","2021-08-05 10:59:14","120.5","0.02","0","60","171.89","0","27.22","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:15","2021-08-05 10:59:15","120.5","0.02","0","59.9","171.89","0","27.22","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:16","2021-08-05 10:59:16","120.5","0.02","0","60","171.89","0","27.22","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:17","2021-08-05 10:59:17","120.5","0.02","0","59.9","171.89","0","27.22","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:18","2021-08-05 10:59:18","120.5","0.02","0","60","171.89","0","27.22","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:19","2021-08-05 10:59:19","120.5","0.02","0","60","171.89","0","27.22","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:20","2021-08-05 10:59:20","120.5","0.02","0","60","171.89","0","27.22","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:21","2021-08-05 10:59:21","120.5","0.02","0","59.9","171.89","0","27.22","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:22","2021-08-05 10:59:22","120.5","0.02","0","60","171.89","0","27.22","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:23","2021-08-05 10:59:23","120.5","0.02","0","60","171.89","0","27.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:25","2021-08-05 10:59:25","120.5","0.02","0","60","171.89","0","27.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:26","2021-08-05 10:59:26","120.5","0.02","0","60","171.89","0","27.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:27","2021-08-05 10:59:27","120.5","0.02","0","59.9","171.89","0","27.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:28","2021-08-05 10:59:28","120.5","0.02","0","59.9","171.89","0","27.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:29","2021-08-05 10:59:29","120.5","0.02","0","59.9","171.89","0","27.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:30","2021-08-05 10:59:30","120.5","0.02","0","59.9","171.89","0","27.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:31","2021-08-05 10:59:31","120.4","0.02","0","59.9","171.89","0","27.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:32","2021-08-05 10:59:32","120.4","0.02","0","59.9","171.89","0","27.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 10:59:33","2021-08-05 10:59:33","120.4","0.02","0","59.9","171.89","0","27.78","0","0","0","0","0","0","0","0"
